,customer_id,date,revenue
738,236,2025-08-02,526.8533986464809
739,236,2025-09-01,651.300926600399
740,236,2025-10-01,639.6596891581264
741,237,2025-07-06,541.4647985104783
742,237,2025-08-05,529.6575545140762
743,237,2025-10-04,546.3184795267584
744,237,2025-11-03,519.7292265631206
745,238,2025-11-22,531.1308673442885
746,238,2025-12-22,415.23660713809153
747,239,2025-12-15,434.79111114069394
748,240,2025-09-16,434.2165446147863
749,240,2025-10-16,585.4525227066615
750,240,2025-11-15,390.8066099604687
751,240,2025-12-15,589.0247500836508
752,241,2025-05-28,405.0575673274236
753,241,2025-06-27,643.4734979664344
754,241,2025-08-26,453.99237458665016
755,241,2025-09-25,493.3612382410028
756,241,2025-10-25,466.7362681649041
757,242,2025-09-09,549.1542120877309
758,242,2025-10-09,567.0740945950204
759,243,2025-12-12,470.77402380982306
760,244,2025-05-27,379.8696650232166
761,244,2025-06-26,569.1881144855088
762,244,2025-07-26,633.4903247843445
763,244,2025-08-25,562.9749878398675
764,244,2025-09-24,607.1411301887491
765,244,2025-10-24,702.0049106929647
766,244,2025-11-23,596.6760462608946
767,245,2025-05-28,533.0573392625436
768,245,2025-06-27,562.5508016831036
769,245,2025-07-27,588.5231482988991
770,245,2025-08-26,440.76440443479464
771,245,2025-09-25,512.3547695955582
772,245,2025-10-25,695.4157433750286
773,245,2025-11-24,449.4253295738063
774,246,2025-12-18,611.2946530207203
775,247,2025-07-18,607.7651309529143
776,247,2025-08-17,460.2295886093082
777,247,2025-09-16,681.994885054967
778,248,2025-11-04,584.6518091727338
779,248,2025-12-04,549.9766438496023
780,249,2025-05-08,419.25645985303856
781,249,2025-06-07,485.09948006361344
782,249,2025-11-04,593.1571268681065
783,249,2025-12-04,526.1266684131899
784,250,2025-02-08,448.35703561124285
785,250,2025-03-10,480.3533416571903
786,250,2025-06-08,479.414056911966
787,250,2025-07-08,425.3421653459761
788,250,2025-08-07,482.3225836884218
789,250,2025-09-06,345.13817011362534
790,251,2025-12-04,329.77867339199884
791,252,2025-12-26,453.7184313660489
792,253,2025-05-09,496.85608296252235
793,253,2025-07-08,415.1571365809185
794,253,2025-08-07,557.31278132412
795,253,2025-10-06,321.4133508065889
796,254,2025-09-24,491.94002507032394
797,254,2025-10-24,416.6943942999241
798,254,2025-11-23,591.5390275560162
799,254,2025-12-23,445.04597254044654
800,255,2025-05-31,472.1116605849243
801,255,2025-06-30,584.5157971184321
802,256,2025-10-25,472.68776475930883
803,256,2025-12-24,605.443165497326
804,257,2025-04-09,647.6934426118274
805,257,2025-06-08,383.2220448732065
806,257,2025-07-08,521.6775563762629
807,257,2025-08-07,390.2697472367156
808,258,2025-09-20,506.7493681247275
809,258,2025-11-19,544.5086471353402
810,258,2025-12-19,464.99815454088593
811,259,2025-09-09,400.3950213998226
812,259,2025-12-08,389.77078501635765
813,260,2025-05-24,568.1359510442948
814,260,2025-06-23,428.545299152913
815,260,2025-07-23,473.8294932321773
816,261,2025-12-12,434.3804045111557
817,262,2025-04-22,426.71071142727743
818,262,2025-05-22,440.0633506159681
819,262,2025-12-18,388.99964281140734
820,263,2025-03-01,443.0167071761241
821,263,2025-03-31,532.950873557301
822,263,2025-04-30,348.2826303328321
823,263,2025-06-29,575.0579167521765
824,263,2025-07-29,458.3805595114746
825,263,2025-10-27,386.9930660959642
826,264,2025-01-02,509.80675395389443
827,264,2025-02-01,629.5871781863015
828,264,2025-07-01,428.11676123912696
829,264,2025-07-31,574.5005312877281
830,265,2025-10-31,488.37709568780417
831,265,2025-11-30,521.4713183170527
832,266,2025-09-11,587.6046792529794
833,266,2025-11-10,647.2670675750982
834,266,2025-12-10,439.60193740307705
835,267,2025-05-20,477.04513446396527
836,267,2025-07-19,390.4599096990763
837,267,2025-10-17,529.8391846566304
838,268,2025-02-06,329.2615517456013
839,268,2025-09-04,344.6416456585193
840,268,2025-10-04,472.9840007617336
841,268,2025-11-03,559.3926734422645
842,268,2025-12-03,389.55887224884157
843,269,2025-06-09,592.3970458584404
844,269,2025-07-09,522.9314128434647
845,270,2025-01-09,671.2667712838569
846,270,2025-02-08,512.2843438540198
847,270,2025-03-10,399.1335998833172
848,271,2025-08-21,487.7291066404276
849,271,2025-09-20,509.3372374276651
850,271,2025-10-20,386.97962753260765
851,271,2025-11-19,741.1676675578422
852,271,2025-12-19,651.6394055253572
853,272,2025-04-09,560.2118320392483
854,273,2025-05-27,456.9285299539709
855,273,2025-06-26,485.3940114952833
856,273,2025-07-26,512.9500451008099
857,274,2025-10-31,469.83661164647395
858,274,2025-11-30,490.63638112608294
859,274,2025-12-30,632.579664754219
860,275,2025-07-27,620.0261749738829
861,275,2025-08-26,453.6838637914601
862,275,2025-09-25,458.85733928839977
863,275,2025-10-25,615.3900734255748
864,276,2025-05-11,505.89842215895976
865,276,2025-06-10,544.6872500802698
866,276,2025-08-09,465.7450799142235
867,276,2025-09-08,517.0463770996571
868,277,2025-06-01,478.35477772285526
869,277,2025-07-31,436.97135559348584
870,278,2025-02-23,490.66131411000515
871,278,2025-03-25,447.0667887551629
872,278,2025-04-24,348.55296908192327
873,278,2025-08-22,532.1593211339239
874,278,2025-09-21,675.4933071647241
875,278,2025-10-21,501.84016307834383
876,279,2025-04-30,476.7870681451546
877,279,2025-05-30,616.4614990310356
878,279,2025-06-29,573.2234507132654
879,279,2025-07-29,478.6607781392851
880,279,2025-08-28,565.4676617482313
881,279,2025-09-27,452.67349531669515
882,279,2025-10-27,735.0205800005722
883,279,2025-11-26,233.56676789255528
884,280,2025-06-10,604.1724664058852
885,280,2025-07-10,558.3544303011888
886,280,2025-08-09,487.04827531365595
887,280,2025-09-08,557.9857285295133
888,281,2025-04-26,275.18571132078364
889,281,2025-05-26,626.1318101850046
890,281,2025-07-25,467.21764736573033
891,281,2025-08-24,466.1506035707703
892,282,2025-03-16,462.63379217358295
893,282,2025-04-15,449.2728589406188
894,282,2025-05-15,440.60968279796975
895,282,2025-08-13,489.3778506157989
896,283,2025-04-23,464.12340639048534
897,284,2025-04-14,491.8477173180651
898,284,2025-05-14,509.6828177409517
899,285,2025-12-06,449.6153247175123
900,286,2025-09-11,563.5661596750961
901,286,2025-12-10,445.1250866585181
902,287,2025-08-15,209.30117806783585
903,287,2025-10-14,462.5177943378194
904,287,2025-11-13,396.14561791560277
905,288,2025-04-22,336.8724184539054
906,288,2025-06-21,419.36373028636984
907,288,2025-07-21,365.44165998950336
908,289,2025-04-09,368.2868080053415
909,289,2025-05-09,577.6027913843475
910,289,2025-07-08,399.77829810732754
911,290,2025-06-02,424.7564762646965
912,290,2025-07-02,560.5223701018256
913,290,2025-08-01,611.5433297381135
914,290,2025-12-29,605.2791556902714
915,291,2025-12-15,522.3748319574306
916,292,2025-12-04,592.8045071005693
917,293,2025-07-13,554.2828351270676
918,293,2025-08-12,422.7340554729176
919,293,2025-09-11,583.019181186261
920,294,2025-11-06,454.68941320192874
921,294,2025-12-06,589.4723514647137
922,295,2025-06-12,528.3751023661501
923,295,2025-08-11,401.2126659099251
924,295,2025-10-10,415.3149033874636
925,295,2025-11-09,624.9618905296667
926,295,2025-12-09,577.9349003905332
927,296,2025-07-27,496.0980480622456
928,296,2025-08-26,392.91475813155614
929,296,2025-09-25,691.1419087139723
930,297,2025-06-18,333.1400741121805
931,297,2025-08-17,605.8728529883879
932,297,2025-09-16,482.71982626035356
933,298,2025-06-10,577.1920154836675
934,298,2025-07-10,411.8931663338708
935,298,2025-08-09,428.7779236350949
936,299,2025-03-09,423.9810551037914
937,299,2025-04-08,528.7133354122985
938,299,2025-08-06,653.5148720007548
939,299,2025-09-05,434.304482360159
940,300,2025-10-16,502.48575037512694
941,300,2025-11-15,469.95451311822484
942,300,2025-12-15,560.8407753799227
943,301,2025-10-04,776.5979614439267
944,301,2025-11-03,361.1091828970892
945,302,2025-10-31,440.4896561352276
946,302,2025-11-30,496.8487675576977
947,303,2025-05-15,527.4741902746345
948,303,2025-06-14,610.0821398422605
949,303,2025-08-13,606.1370964873133
950,303,2025-09-12,553.2006198821944
951,303,2025-10-12,536.1661061247016
952,303,2025-11-11,676.1188124867374
953,303,2025-12-11,499.9686327388225
954,304,2025-07-14,494.60951509942606
955,304,2025-08-13,401.76964196226857
956,304,2025-11-11,612.1857856230471
957,305,2025-05-08,732.0040722017259
958,305,2025-06-07,345.1039474946525
959,306,2025-02-02,525.7975981221181
960,306,2025-03-04,591.3771621385586
961,306,2025-04-03,345.42702133092666
962,307,2025-06-25,397.36307923341076
963,307,2025-11-22,623.000057271915
964,307,2025-12-22,403.5294574249285
965,308,2025-01-22,662.8468554772321
966,308,2025-02-21,407.2215890939239
967,308,2025-05-22,476.06231484910853
968,308,2025-06-21,478.6670200690731
969,308,2025-07-21,595.9956674433745
970,309,2025-08-26,744.4582752582506
971,309,2025-12-24,445.7717662237336
972,310,2025-06-07,716.5056067806602
973,310,2025-07-07,619.0548594343596
974,310,2025-09-05,521.2574030632215
975,310,2025-10-05,602.6986263319732
976,311,2025-02-07,477.8311420000933
977,311,2025-04-08,385.06283897841274
978,311,2025-05-08,424.3676575371426
979,311,2025-06-07,517.255019180419
980,312,2025-08-18,555.9577061510468
981,312,2025-09-17,418.6469650633764
982,312,2025-10-17,489.86217437358
983,312,2025-11-16,450.7227271757063
984,312,2025-12-16,763.3537940031605
985,313,2025-02-20,553.1744883125659
986,313,2025-03-22,370.73746528477375
987,313,2025-05-21,446.78314368728104
988,313,2025-06-20,439.26455667877883
989,313,2025-10-18,492.27789547769544
990,313,2025-11-17,542.5843658629828
991,314,2025-09-21,541.8205755887972
992,314,2025-10-21,727.2434720446881
993,314,2025-11-20,588.9037122279892
994,314,2025-12-20,557.3744421004413
995,315,2025-10-10,372.3695583461664
996,315,2025-11-09,569.5402474550299
997,315,2025-12-09,385.89914902472617
998,316,2025-01-27,452.2354417395995
999,316,2025-02-26,374.4864628026605
1000,317,2025-08-14,608.8769654216673
1001,317,2025-09-13,462.3699275075004
1002,318,2025-10-04,515.6693728246524
1003,318,2025-11-03,602.3530644185345
1004,318,2025-12-03,517.5286778933923
1005,319,2025-10-13,366.32745611240694
1006,319,2025-12-12,336.2395082543328
1007,320,2025-04-07,511.96002626671043
1008,320,2025-05-07,511.0389639107697
1009,320,2025-06-06,550.7420927833289
1010,320,2025-07-06,408.4075272737573
1011,320,2025-08-05,613.4294793888213
1012,321,2025-10-11,359.5998703618902
1013,321,2025-11-10,764.5036790415159
1014,321,2025-12-10,410.2508436832791
1015,322,2025-11-13,368.78175224722173
1016,322,2025-12-13,440.2576634856772
1017,323,2025-10-31,607.7901739453325
1018,323,2025-11-30,278.995721070982
1019,323,2025-12-30,610.4070609282049
1020,324,2025-05-27,636.8098481763813
1021,324,2025-06-26,383.12589715068736
1022,324,2025-07-26,237.29346431918339
1023,324,2025-08-25,447.85989081812477
1024,325,2025-01-04,620.4674439993704
1025,325,2025-02-03,437.59012876742895
1026,325,2025-04-04,337.8605843877831
1027,325,2025-06-03,543.3749220886345
1028,326,2025-02-04,488.68719474842595
1029,326,2025-03-06,370.07836365541755
1030,326,2025-07-04,523.2786742940164
1031,326,2025-11-01,424.32360229840737
1032,326,2025-12-01,281.00782950214466
1033,326,2025-12-31,619.4592220513731
1034,327,2025-07-11,532.0785725932684
1035,327,2025-08-10,519.4051943605874
1036,327,2025-09-09,372.9938911287968
1037,327,2025-10-09,528.6955854301709
1038,328,2025-02-18,351.0853582100872
1039,328,2025-03-20,509.4124267789276
1040,328,2025-07-18,428.0993332318596
1041,329,2025-01-17,343.69105018395857
1042,329,2025-02-16,489.26452092859836
1043,330,2025-06-21,599.9419032677911
1044,330,2025-07-21,500.0186664634973
1045,330,2025-08-20,615.0607550593069
1046,330,2025-09-19,386.7336246440352
1047,330,2025-10-19,575.9178502705261
1048,330,2025-11-18,579.179641280347
1049,330,2025-12-18,578.5812009296809
1050,331,2025-08-08,569.2855755817811
1051,331,2025-09-07,573.4637545459329
1052,331,2025-11-06,401.41961913321734
1053,332,2025-06-07,471.58449020712027
1054,332,2025-07-07,559.6441137581753
1055,332,2025-10-05,436.5714152310597
1056,332,2025-11-04,476.4030012789028
1057,332,2025-12-04,574.4185710315035
1058,333,2025-02-15,443.5018088967924
1059,333,2025-03-17,542.3212374457017
1060,333,2025-04-16,533.1485262021758
1061,333,2025-05-16,514.1765858961079
1062,333,2025-06-15,386.56036172935103
1063,333,2025-07-15,622.9774224521937
1064,334,2025-01-06,540.1918955173923
1065,334,2025-04-06,427.8036672874871
1066,334,2025-05-06,584.5526099885211
1067,334,2025-06-05,615.1219640785614
1068,335,2025-04-09,509.11008666061224
1069,335,2025-06-08,680.6534671459333
1070,335,2025-07-08,413.98073045775016
1071,336,2025-08-21,729.4768591547785
1072,336,2025-09-20,477.90577384952394
1073,336,2025-10-20,407.18573617209495
1074,336,2025-11-19,507.27246274032876
1075,336,2025-12-19,518.7295549823218
1076,337,2025-02-06,502.38950969863
1077,337,2025-03-08,473.5828990084666
1078,337,2025-06-06,493.9082167229217
1079,338,2025-10-07,522.1477697675916
1080,338,2025-11-06,481.8550930752483
1081,338,2025-12-06,489.3662997468685
1082,339,2025-12-15,400.45963969752523
1083,340,2025-10-29,682.7261504957014
1084,340,2025-11-28,579.3175688218678
1085,340,2025-12-28,487.7942867878723
1086,341,2025-06-30,428.53193230095684
1087,341,2025-07-30,552.1279905013814
1088,342,2025-04-05,503.390078412546
1089,342,2025-06-04,395.81524545594715
1090,343,2025-04-09,625.2842634427484
1091,343,2025-06-08,455.1775383699851
1092,343,2025-07-08,430.7749670734104
1093,343,2025-08-07,303.10768575839165
1094,343,2025-09-06,510.34381293081066
1095,344,2025-07-07,704.2076040143744
1096,344,2025-08-06,524.8273932911446
1097,344,2025-09-05,337.4400633340548
1098,345,2025-04-26,523.5388260548012
1099,345,2025-05-26,367.42062286457525
1100,345,2025-06-25,434.09932417676663
1101,345,2025-10-23,333.55232646667775
1102,345,2025-11-22,592.0011460005396
1103,346,2025-07-10,469.86368795598145
1104,346,2025-08-09,407.9417105994121
1105,346,2025-09-08,450.75096091663346
1106,346,2025-10-08,461.52044658269347
1107,347,2025-09-10,528.8632150898379
1108,347,2025-10-10,558.6165800392783
1109,347,2025-11-09,458.758618178352
1110,348,2025-06-10,400.6641300418049
1111,348,2025-07-10,398.4121173010022
1112,348,2025-08-09,361.1457446168789
1113,349,2025-09-13,339.97288954962903
1114,349,2025-10-13,400.6137325165147
1115,349,2025-11-12,542.0191542894992
1116,349,2025-12-12,414.3501762590801
1117,350,2025-11-19,509.76703767483355
1118,350,2025-12-19,486.58443579077357
1119,351,2025-05-08,541.2109161020286
1120,352,2025-01-18,375.0604796940472
1121,352,2025-03-19,389.20169579570927
1122,352,2025-04-18,359.8091932283762
1123,352,2025-05-18,632.0184197198417
1124,353,2025-10-08,597.888955855678
1125,353,2025-11-07,362.8256870736494
1126,353,2025-12-07,660.8780855734374
1127,354,2025-08-11,582.8229690184622
1128,354,2025-09-10,389.0047162963751
1129,354,2025-10-10,614.706137784043
1130,354,2025-11-09,514.2809392442583
1131,355,2025-02-23,442.22494918458233
1132,355,2025-03-25,393.8706468288518
1133,355,2025-04-24,495.45350238709955
1134,356,2025-02-27,632.596997047509
1135,356,2025-03-29,434.71915158301965
1136,356,2025-04-28,538.1244266478072
1137,357,2025-11-19,486.40727101442326
1138,357,2025-12-19,574.3901676880294
1139,358,2025-12-26,416.7294781394547
1140,359,2025-06-23,466.73428194368273
1141,359,2025-07-23,609.3697640691441
1142,359,2025-08-22,487.5572676893581
1143,359,2025-09-21,443.09726377248063
1144,359,2025-10-21,444.5662032686669
1145,359,2025-11-20,693.9988391476335
1146,360,2025-10-07,600.9471788595969
1147,360,2025-11-06,415.5058561406504
1148,360,2025-12-06,350.09840395415983
1149,361,2025-04-24,490.8155235665045
1150,361,2025-05-24,518.1513331507555
1151,361,2025-06-23,621.4973511292237
1152,361,2025-07-23,547.3934099211351
1153,361,2025-08-22,427.93739424092325
1154,361,2025-09-21,651.8718352716794
1155,361,2025-10-21,565.839251192249
1156,361,2025-11-20,313.9552000075693
1157,362,2025-10-15,586.4243614734227
1158,362,2025-11-14,600.8004004293259
1159,363,2025-12-08,445.0395415335166
1160,364,2025-05-31,563.0148776427861
1161,364,2025-06-30,312.32812693172633
1162,364,2025-12-27,541.0532014409251
1163,365,2025-05-07,588.028507898378
1164,365,2025-07-06,645.8025275564326
1165,365,2025-08-05,350.38008459239984
1166,365,2025-09-04,507.6983141407154
1167,365,2025-10-04,512.4072725719493
1168,365,2025-11-03,372.5507117500977
1169,366,2025-06-04,537.9550304612229
1170,366,2025-07-04,544.3523738462414
1171,366,2025-09-02,329.7871293461612
1172,366,2025-10-02,555.0787735116763
1173,366,2025-11-01,480.5323337642003
1174,366,2025-12-01,500.4601087097139
1175,367,2025-09-30,581.9888153981797
1176,367,2025-10-30,664.3378155804534
1177,367,2025-12-29,536.0647891435794
1178,368,2025-04-14,363.31416367191736
1179,368,2025-05-14,559.256727384733
1180,369,2025-10-26,502.2630852676869
1181,369,2025-12-25,359.44369461437134
1182,370,2025-09-03,492.09326581354435
1183,370,2025-10-03,442.08758903642536
1184,371,2025-06-25,421.88436218688855
1185,371,2025-07-25,474.0199859232487
1186,371,2025-09-23,659.8538112096342
1187,371,2025-11-22,580.212845861812
1188,372,2025-02-08,587.362850207453
1189,372,2025-03-10,496.95972334695017
1190,372,2025-04-09,592.6866885751958
1191,372,2025-06-08,720.422896929564
1192,373,2025-06-19,546.0271624982304
1193,373,2025-07-19,519.4842340270138
1194,373,2025-08-18,398.03046802911433
1195,373,2025-12-16,520.6361771325451
1196,374,2025-09-04,381.0767534922871
1197,374,2025-10-04,605.3985771182877
1198,374,2025-11-03,557.2006278300473
1199,374,2025-12-03,429.5271564389116
1200,375,2025-01-26,470.9962560393628
1201,375,2025-02-25,463.8367476382841
1202,375,2025-03-27,459.2618632618189
1203,375,2025-05-26,647.1393548348804
1204,376,2025-12-21,631.1167497802625
1205,377,2025-11-02,477.56810291218954
1206,377,2025-12-02,482.018336861996
1207,378,2025-01-13,516.1781912601258
1208,378,2025-05-13,635.107289241314
1209,378,2025-08-11,588.6191188584796
1210,378,2025-09-10,493.7360422672765
1211,378,2025-10-10,524.3123458512894
1212,378,2025-11-09,470.5757494363542
1213,378,2025-12-09,635.6583385827983
1214,379,2025-11-12,655.8789184496894
1215,379,2025-12-12,346.9538590256623
1216,380,2025-11-09,454.5205282622307
1217,380,2025-12-09,396.0193468973116
1218,381,2025-02-05,668.434851612498
1219,381,2025-04-06,600.0021715092822
1220,382,2025-06-22,525.6221836081978
1221,382,2025-07-22,548.3439891930038
1222,382,2025-08-21,633.802540262885
1223,382,2025-09-20,536.8738059276931
1224,382,2025-10-20,486.9262933286762
1225,383,2025-01-20,610.4941922230971
1226,383,2025-02-19,473.1354246690257
1227,383,2025-03-21,316.3640216229603
1228,383,2025-04-20,456.72261164116117
1229,383,2025-05-20,579.3818467143816
1230,384,2025-11-17,345.71967817571004
1231,384,2025-12-17,483.93688804745057
1232,385,2025-09-21,681.3407698515423
1233,385,2025-10-21,465.7121138442436
1234,385,2025-11-20,527.8348634644669
1235,385,2025-12-20,449.07866374008654
1236,386,2025-05-22,539.5798848709748
1237,386,2025-07-21,526.3550811954785
1238,386,2025-11-18,628.4095793948118
1239,387,2025-05-23,257.36079294647914
1240,387,2025-06-22,335.31361417071537
1241,387,2025-07-22,560.4592344702505
1242,387,2025-08-21,432.41860289666806
1243,387,2025-09-20,342.84219213208223
1244,388,2025-04-02,329.5131398269384
1245,388,2025-05-02,507.3932787030502
1246,388,2025-06-01,441.9231893249539
1247,389,2025-12-20,474.1919290135949
1248,390,2025-11-18,685.6647436561955
1249,390,2025-12-18,451.82340289065246
1250,391,2025-10-15,751.1539596870143
1251,391,2025-11-14,495.9449384417765
1252,391,2025-12-14,524.4210902546752
1253,392,2025-08-03,347.8870048305421
1254,392,2025-09-02,315.81022270421425
1255,392,2025-10-02,589.2067599731721
1256,392,2025-11-01,441.01076822443923
1257,392,2025-12-01,569.8688813517043
1258,392,2025-12-31,502.5210867540082
1259,393,2025-12-08,345.688177205713
1260,394,2025-02-20,575.9514887486108
1261,394,2025-07-20,470.82413677414627
1262,394,2025-08-19,494.01738564700963
1263,394,2025-09-18,549.3560204334292
1264,394,2025-10-18,529.0897057590006
1265,394,2025-11-17,300.44682195482613
1266,395,2025-06-02,297.82013600380526
1267,395,2025-07-02,489.8719281298467
1268,395,2025-08-01,440.1562419418953
1269,395,2025-08-31,403.34121090146846
1270,396,2025-07-05,650.9131013404551
1271,396,2025-10-03,560.5606232631313
1272,396,2025-12-02,550.8608373233442
1273,397,2025-03-04,456.96906800453576
1274,398,2025-07-09,620.6608154863915
1275,398,2025-08-08,347.2832143410352
1276,398,2025-09-07,394.4910631823305
1277,399,2025-05-05,512.6267736234068
1278,399,2025-07-04,480.30781920031103
1279,399,2025-08-03,453.54189218843817
1280,400,2025-05-30,423.7480760853402
1281,400,2025-06-29,603.630289207248
1282,400,2025-07-29,440.44650648161405
1283,400,2025-09-27,590.0533077331592
1284,400,2025-10-27,669.9435983008709
1285,400,2025-11-26,459.8204973058366
1286,401,2025-11-10,479.95253908421216
1287,401,2025-12-10,323.298963499445
1288,402,2025-02-27,540.4212865277332
1289,402,2025-03-29,571.587274469096
1290,402,2025-05-28,522.7034478864889
1291,402,2025-06-27,467.593182479103
1292,402,2025-07-27,559.1442151751855
1293,402,2025-08-26,568.0220360476691
1294,403,2025-12-08,671.8407072648462
1295,404,2025-11-01,250.76568720699353
1296,405,2025-06-29,540.3436862871291
1297,405,2025-07-29,422.828877981946
1298,406,2025-06-19,542.5594253462797
1299,406,2025-10-17,610.8042858383234
1300,406,2025-11-16,459.3757551130472
1301,407,2025-11-22,438.3169122877729
1302,407,2025-12-22,360.2847693451848
1303,408,2025-09-28,622.2065274196185
1304,408,2025-10-28,548.7305237044994
1305,408,2025-11-27,607.1929865211797
1306,408,2025-12-27,412.0717217588012
1307,409,2025-02-23,534.859511986098
1308,409,2025-06-23,464.91505699235256
1309,409,2025-07-23,278.1652239948919
1310,409,2025-08-22,636.9701107654184
1311,409,2025-09-21,391.3945417881914
1312,410,2025-04-11,599.5781228377529
1313,410,2025-05-11,552.9306211790573
1314,410,2025-06-10,453.36960225550877
1315,410,2025-07-10,348.70432333997326
1316,411,2025-09-21,306.3247297497535
1317,411,2025-10-21,423.86447301910596
1318,411,2025-11-20,412.17367471765334
1319,411,2025-12-20,509.9886954409213
1320,412,2025-02-22,626.7651511187973
1321,412,2025-03-24,528.8728003009836
1322,412,2025-06-22,384.28833812867293
1323,412,2025-07-22,366.68716452221935
1324,413,2025-03-01,584.310533232324
1325,413,2025-03-31,616.2838577534985
1326,413,2025-04-30,441.99836673463153
1327,414,2025-04-18,384.3584183256143
1328,414,2025-08-16,686.7224204312315
1329,415,2025-01-05,624.3234330479464
1330,415,2025-03-06,542.0699631018479
1331,415,2025-07-04,442.20792231672897
1332,415,2025-08-03,588.114672081337
1333,416,2025-04-13,500.13256887344073
1334,416,2025-05-13,404.1221543813225
1335,416,2025-06-12,364.74913105592776
1336,417,2025-07-15,565.7763176150373
1337,417,2025-08-14,493.04677137577306
1338,417,2025-11-12,381.30066116942555
1339,417,2025-12-12,605.7814180820797
1340,418,2025-09-19,458.2569618010568
1341,418,2025-10-19,534.4053921563467
1342,418,2025-11-18,534.8341739246127
1343,419,2025-12-16,410.21699335743705
1344,420,2025-02-16,390.91034100272316
1345,420,2025-03-18,579.4301131977006
1346,420,2025-04-17,481.81080814866283
1347,420,2025-05-17,513.8190636784014
1348,420,2025-06-16,512.7092748842798
1349,420,2025-07-16,508.6970217575358
1350,420,2025-08-15,652.352531222904
1351,421,2025-12-21,363.3552373105937
1352,422,2025-11-07,523.2871307740251
1353,422,2025-12-07,572.0772084838217
1354,423,2025-11-04,527.8298979127832
1355,423,2025-12-04,469.50777876426724
1356,424,2025-05-24,522.2235636630523
1357,424,2025-06-23,507.77599199910804
1358,424,2025-08-22,500.59381694151494
1359,424,2025-09-21,585.8688511465626
1360,425,2025-09-26,425.0642310577222
1361,425,2025-10-26,477.8463402416262
1362,425,2025-11-25,382.3037887230032
1363,425,2025-12-25,682.0543907941816
1364,426,2025-05-04,423.0437618834876
1365,426,2025-06-03,554.7302674776973
1366,426,2025-07-03,636.4081937465018
1367,426,2025-08-02,362.1196695414774
1368,427,2025-04-16,472.24557436844486
1369,427,2025-06-15,629.1273839015879
1370,428,2025-06-07,506.78385139169376
1371,428,2025-07-07,298.0072667843864
1372,428,2025-08-06,644.194500580189
1373,428,2025-10-05,448.76257593233066
1374,428,2025-11-04,505.58639398444967
1375,428,2025-12-04,469.03502860119386
1376,429,2025-05-27,535.6252788706083
1377,429,2025-07-26,626.1519252535516
1378,429,2025-09-24,433.2810915222495
1379,430,2025-05-25,426.7031100876241
1380,430,2025-06-24,776.8892309627608
1381,430,2025-07-24,440.65273242636067
1382,430,2025-08-23,674.8575914058533
1383,430,2025-09-22,460.92680855918115
1384,431,2025-04-30,524.6083615316409
1385,431,2025-06-29,419.77199728604563
1386,431,2025-07-29,648.1960768436536
1387,431,2025-08-28,471.67819610547673
1388,432,2025-11-15,435.8333179869618
1389,432,2025-12-15,666.5351917623531
1390,433,2025-10-02,565.230615161023
1391,433,2025-11-01,336.8664889582927
1392,434,2025-04-02,382.5925868391025
1393,434,2025-05-02,421.1328068848637
1394,434,2025-10-29,589.7543570303794
1395,435,2025-02-27,613.021977183748
1396,435,2025-03-29,372.85888178259245
1397,435,2025-04-28,375.2707354969847
1398,436,2025-12-12,470.59015261943665
1399,437,2025-08-17,527.0836515833954
1400,437,2025-09-16,557.7363525106662
1401,437,2025-10-16,487.1340553647944
1402,437,2025-11-15,640.6934745891751
1403,438,2025-04-27,451.58815054151825
1404,438,2025-07-26,512.6412829433617
1405,438,2025-12-23,382.2388992188227
1406,439,2025-11-14,572.2826894985512
1407,439,2025-12-14,511.1799158203388
1408,440,2025-10-06,521.0600839297642
1409,440,2025-11-05,451.15239198896404
1410,440,2025-12-05,659.2669998282884
1411,441,2025-05-07,501.93440708117544
1412,441,2025-08-05,363.4978204573365
1413,441,2025-11-03,570.1494781924714
1414,442,2025-05-09,558.4683281917922
1415,442,2025-06-08,462.9774408133645
1416,442,2025-07-08,539.1776522346943
1417,442,2025-11-05,433.91392377731455
1418,442,2025-12-05,525.0692416022753
1419,443,2025-02-27,418.8025847706524
1420,443,2025-05-28,501.5182942540433
1421,443,2025-06-27,402.51934240771584
1422,443,2025-07-27,564.5587712174193
1423,444,2025-05-02,501.93812376980253
1424,444,2025-07-31,290.96971011468435
1425,444,2025-08-30,482.9741753204095
1426,444,2025-09-29,473.43954397138947
1427,444,2025-10-29,460.0121761331628
1428,445,2025-01-01,548.6184791561939
1429,445,2025-01-31,305.06282446775765
1430,445,2025-03-02,294.96425427158
1431,446,2025-08-27,573.9180494701568
1432,446,2025-09-26,494.3059541275207
1433,446,2025-11-25,466.3661646365487
1434,446,2025-12-25,432.4626761196712
1435,447,2025-10-17,615.5300411521692
1436,447,2025-11-16,632.0414009783834
1437,447,2025-12-16,412.5564351660082
1438,448,2025-04-06,493.73517778781786
1439,448,2025-05-06,524.124024840673
1440,448,2025-06-05,508.45051456928627
1441,449,2025-05-06,579.7994549612237
1442,449,2025-06-05,418.9511417626683
1443,449,2025-07-05,453.53405477954584
1444,449,2025-08-04,416.52796905501935
1445,449,2025-09-03,355.0849476887113
1446,450,2025-04-28,518.6859702232068
1447,450,2025-05-28,558.9118178772655
1448,450,2025-06-27,484.36368625634276
1449,451,2025-02-17,640.3535331954178
1450,451,2025-04-18,237.51829436258885
1451,452,2025-03-30,754.9009708717722
